#~Name~Sponsor~Sponsor 2~Team~Manufacturer~Superspeedway~Intermediate~Flat~Short Track~Road Course~Aggr.~Morale~Age~Titles~Wins~Top 5's~Top 10's~Starts~Years~Engine~Chassis~Aero~Pit Crew~Prestige~Schedule~~
51~A.J Foyt~Unsponsored~Unsponsored~A.J Foyt Enterprises~Oldsmobile~72~72~72~72~72~72~56~27~0~0~0~0~0~1~62~62~64~58~62~Part Time~~
67~Buddy Arrington~Hills Racing~Unsponsored~Arrington Racing~Dodge~80~72~73~73~73~72~80~42~0~0~0~0~0~1~76~72~74~873~86~Full Time~~
77~Dick May~Unsponsored~Unsponsored~Arrington Racing~Dodge~63~63~63~66~66~63~56~29~0~0~0~0~0~2~81~81~83~86~87~Full Time~~
97~Eddie Dickerson~Unsponsored~Unsponsored~Arrington Racing~Dodge~63~63~66~63~63~63~80~41~0~0~0~0~0~9~79~80~79~76~79~Full Time~~
03~Jimmy Finger~Unsponsored~Unsponsored~B & B Racing~Buick~61~54~55~52~56~72~72~25~0~0~0~0~0~1~57~56~66~64~77~Full Time~~
30~Tighe Scott~Unsponsored~Unsponsored~Ballard Racing~Oldsmobile~63~55~63~53~53~53~100~57~0~0~0~0~0~3~84~82~80~68~72~Part Time~~
87~Bille Harvey~Unsponsored~Unsponsored~Billie Harvey Racing~Chevy~60~63~63~63~63~63~56~46~0~0~0~0~0~1~56~56~67~67~89~Full Time~~
41~Dick Brooks~Unsponsored~Unsponsored~Billy Mathews Racing~Chevy~72~66~63~74~76~72~100~40~0~0~0~0~0~1~74~74~72~72~74~Full Time~~
81~John Borneman~Unsponsored~Unsponsored~Borneman Motorsports~Chevy~79~67~67~69~73~72~100~43~0~0~0~0~0~2~77~77~77~72~77~Full Time~~
15~Bobby Allison~Hogdon~Unsponsored~Bud Moore Engineering~Ford~86~76~82~82~82~82~72~45~0~0~0~0~0~1~88~88~88~88~58~Full Time~~
88~Darrell Waltrip~Gatorade~Unsponsored~DiGard Motorsports~Chevy~99~88~89~85~85~85~92~28~0~0~0~0~0~1~96~96~92~99~80~Full Time~~
56~Jody Ridley~Unsponsored~Unsponsored~Donlavey Racing~Ford~72~72~72~72~72~72~72~35~0~0~0~0~0~1~58~56~62~58~58~Full Time~~
1~David Pearson~Hawaiian~Unsponsored~Ellington Racing~Oldsmobile~86~78~76~82~72~72~72~39~0~0~0~0~0~1~76~81~72~79~61~Full Time~~
9~Bill Elliott~Coors~Coors~Elliott Racing~Mercury~86~85~79~85~85~72~72~29~0~0~0~0~0~1~88~85~88~88~87~Full Time~~
4~Gary Baker~Unsponsored~Unsponsored~G.C Spencer Racing~Chevy~72~72~72~72~72~72~72~34~0~0~0~0~0~2~64~63~66~64~64~Full Time~~
24~Cecil Gordon~Unsponsored~Unsponsored~Gordon Racing~Oldsmobile~72~72~72~72~72~72~56~25~0~0~0~0~0~3~45~52~65~72~75~Part Time~~
19~John Anderson~Unsponsored~Unsponsored~Gray Racing~Chevy~77~65~63~72~72~72~56~22~0~0~0~0~0~2~76~76~77~72~72~Full Time~~
44~Terry Labonte~Piedmont~Piedmont~Hagan Racing~Chevy~87~82~85~83~84~82~56~27~0~0~0~0~0~1~83~83~86~86~83~Full Time~~
02~Donnie Allison~Unsponsored~Unsponsored~Halpern Enterprises~Chevy~72~72~72~72~72~72~56~55~0~0~0~0~0~2~95~72~77~68~56~Full Time~~
17~Roger Hamby~Unsponsored~Unsponsored~Hamby Motorsports~Chevy~73~68~77~73~65~72~56~35~0~0~0~0~0~1~53~64~63~69~63~Full Time~~
99~Dick May~Unsponsored~Unsponsored~Hollar Racing~Chevy~72~72~72~72~72~72~56~56~0~0~0~0~0~4~77~64~69~72~77~Full Time~~
48~James Hylton~Unsponsored~Unsponsored~Hylton Racing~Chevy~81~86~83~88~78~72~56~29~0~0~0~0~0~77~75~76~77~72~Full Time~~
72~Chuck Brown~Unsponsored~Unsponsored~John Kieper~Dodge~72~72~72~72~72~72~56~44~0~0~0~0~0~2~56~66~77~69~67~Full Time~~
98~Hershel McGriff~Unsponsored~Unsponsored~John Kieper~Chevy~72~76~78~72~72~72~56~36~0~0~0~0~0~1~74~77~79~56~89~Full Time~~
53~Slick Johnson~Unsponsored~Unsponsored~Johnson Racing~Chevy~72~72~72~72~72~72~99~26~0~0~0~0~0~2~82~82~83~83~82~Full Time~~
11~Cale Yarborough~Budweiser~Budweiser~Junior Johnson & Associates~Chevy~86~85~85~85~85~72~99~22~0~0~0~0~0~5~77~80~80~78~80~Full Time~~
79~Junior Miller~Unsponsored~Unsponsored~Junior Miller Racing~Chevy~72~72~72~72~72~72~99~42~0~0~0~0~0~2~77~76~77~76~77~Full Time~~
43~Richard Petty~STP~STP~Petty Enterprises~Chevy~99~85~89~85~85~95~99~37~7~194~300~400~800~3~87~89~87~89~77~Full Time~~
64~Tommy Gale~Unsponsored~Unsponsored~Langley Racing~Ford~55~63~53~53~53~55~99~28~0~0~0~0~0~2~82~85~84~79~82~Full Time~~
27~Benny Parsons~Unsponsored~Unsponsored~M.C Anderson Racing~Chevy~77~84~76~72~83~72~99~28~0~0~0~0~0~2~79~82~72~81~72~Full Time~~
71~Dave Marcis~Unsponsored~Unsponsored~Marcis Auto Racing~Chevy~85~79~82~77~72~72~99~35~0~0~0~0~0~2~79~76~76~72~72~Full Time~~
56~J.D McDuffie~Unsponsored~Unsponsored~McDuffie Racing~Chevy~69~71~74~73~73~72~99~21~0~0~0~0~0~1~63~64~64~62~63~Full Time~~
52~Jimmy Means~Unsponsored~Unsponsored~Means Racing~Chevy~80~74~83~73~72~72~79~29~0~0~0~0~0~2~78~69~72~72~72~Full Time~~
7~Roy Smith~Unsponsored~Unsponsored~Nelson Malloch Racing~Ford~66~63~72~73~73~72~56~34~0~0~0~0~0~5~98~99~98~95~98~Full Time~~
2~Dale Earnhardt~Wrangler~Wrangler~Osterlund Racing~Chevy~95~95~96~90~92~82~56~31~0~0~0~0~0~2~95~94~90~82~95~Full Time~~
42~Kyle Petty~STP~Unsponsored~Petty Enterprises~Chevy~80~80~77~73~80~72~56~25~0~0~0~0~0~1~83~82~84~80~89~Part Time~~
45~Baxter Price~Unsponsored~Unsponsored~Price Racing~Chevy~72~72~72~72~72~72~72~29~0~0~0~0~0~2~65~63~62~67~65~Part Time~~
47~Harry Gant~Unsponsored~Unsponsored~Race Hill Farm Team~Chevy~82~78~78~72~72~72~56~29~0~0~0~0~0~1~79~79~82~82~56~Full Time~~
72~Jim Sauter~Unsponsored~Unsponsored~RahMoc Enterprises~Chevy~72~72~72~72~72~72~56~27~0~0~0~0~0~1~60~60~60~60~60~Part Time~~
28~Buddy Baker~Unsponsored~Unsponsored~Ranier-Lundy Racing~Oldsmobile~72~72~72~72~72~72~56~52~0~0~0~0~0~1~60~56~60~53~60~Part Time~~
3~Richard Childress~Wrangler~Unsponsored~Richard Childress Racing~Chevy~72~72~72~72~72~72~56~22~0~0~0~0~0~1~65~62~62~62~62~Part Time~~
25~Ronnie Thomas~Unsponsored~Unsponsored~Robertson Racing~Chevy~72~72~72~72~72~72~56~36~0~0~0~0~0~10~58~58~58~58~58~Part Time~~
66~Lake Speed~Unsponsored~Unsponsored~Speed Racing~Chevy~72~72~72~72~72~72~56~34~0~0~0~0~0~1~72~72~73~74~72~Part Time~~
21~Neil Bonnett~Motorcraft~Motorcraft~Wood Brothers Racing~Ford~88~82~78~86~82~82~99~22~0~0~0~0~0~0~88~86~82~88~72~Full Time~~
Start Year~Points Format~Starting Cars Per Race~Week~Lowest Cars Per Race~Largest Cars Per Race~Starting Min Driver Age~Lowest Min Driver Age~Largest Min Driver Age~Starting Max Driver Age~Lowest Min Driver Age~Largest Min Driver Age~~~~~~~~~~~~~~~
1980~1956~44~1~40~44~20~18~22~65~60~56~~~~~~~~~~~~~~~
Starting Number of Races~Lowest Number of Races~Largest Number of Races~~~~~~~~~~~~~~~~~~~~~~~~
36~34~40~~~~~~~~~~~~~~~~~~~~~~~~
Manufactures~~~~~~~~~~~~~~~~~~~~~~~~~~
Name~~~~~~~~~~~~~~~~~~~~~~~~~~
Oldsmobile~~~~~~~~~~~~~~~~~~~~~~~~~~
Dodge~~~~~~~~~~~~~~~~~~~~~~~~~~
Buick~~~~~~~~~~~~~~~~~~~~~~~~~~
Cheverlet~~~~~~~~~~~~~~~~~~~~~~~~~~
Ford~~~~~~~~~~~~~~~~~~~~~~~~~~
Mercury~~~~~~~~~~~~~~~~~~~~~~~~~~
Schedule~~~~~~~~~~~~~~~~~~~~~~~~~~
Race #~Race Name~Track Name~Track Type~~~~~~~~~~~~~~~~~~~~~~~
1~Winston Western 500~Riverside International Speedway~Road Course~~~~~~~~~~~~~~~~~~~~~~~
2~Daytona 500~Daytona International Speedway~Superspeedway~~~~~~~~~~~~~~~~~~~~~~~
3~Richmond 400~Richmond Fairgrounds Raceway~Short Track~~~~~~~~~~~~~~~~~~~~~~~
4~Carolina 500~North Carolina Motor Speedway~Intermediate~~~~~~~~~~~~~~~~~~~~~~~
5~Atlanta 500~Atlanta International Racewway~Intermediate~~~~~~~~~~~~~~~~~~~~~~~
6~Valleydale Southerneastern 400~Bristol International Raceway~Short Track~~~~~~~~~~~~~~~~~~~~~~~
7~CRC Rebel 500~Darlington International Raceway~Intermediate~~~~~~~~~~~~~~~~~~~~~~~
8~Northwestern Bank 400~North Wilkesboro Speedway~Short Track~~~~~~~~~~~~~~~~~~~~~~~
9~Virgina 500~Martinsville Speedway~Short Track~~~~~~~~~~~~~~~~~~~~~~~
10~Winston 500~Alabama International Motor Speedway~Superspeedway~~~~~~~~~~~~~~~~~~~~~~~
11~Music City 420~Nashville Fairground Speedway~Short Track~~~~~~~~~~~~~~~~~~~~~~~
12~Mason-Dixon 500~Dover Downs International Speedway~Flat~~~~~~~~~~~~~~~~~~~~~~~
13~World 600~Charlotte Motor Speedway~Intermediate~~~~~~~~~~~~~~~~~~~~~~~
14~NASCAR 400~Texas World Speedway~Superspeedway~~~~~~~~~~~~~~~~~~~~~~~
15~Warner W. Hodgon 400~Riverside International Speedway~Road Course~~~~~~~~~~~~~~~~~~~~~~~
16~Gabriel 400~Michigan International Speedway~Intermediate~~~~~~~~~~~~~~~~~~~~~~~
17~Firecracker 400~Daytona International Speedway~Superspeedway~~~~~~~~~~~~~~~~~~~~~~~
18~Busch Nashville 420~Nashville Fairground Speedway~Short Track~~~~~~~~~~~~~~~~~~~~~~~
19~Coca-Cola 500~Pocono Raceway~Flat~~~~~~~~~~~~~~~~~~~~~~~
20~Talladega 500~Alabama International Motor Speedway~Superspeedway~~~~~~~~~~~~~~~~~~~~~~~
21~Champion Spark Plug 400~Michigan International Speedway~Intermediate~~~~~~~~~~~~~~~~~~~~~~~
22~Busch Voulenteer 400~Bristol International Raceway~Short Track~~~~~~~~~~~~~~~~~~~~~~~
23~Southern 500~Darlington International Raceway~Intermediate~~~~~~~~~~~~~~~~~~~~~~~
24~Capital City 400~Richmond Fairgrounds Raceway~Short Track~~~~~~~~~~~~~~~~~~~~~~~
25~CRC Chemicals 500~Dover Downs International Speedway~Flat~~~~~~~~~~~~~~~~~~~~~~~
26~Holly Farms 400~North Wilkesboro Speedway~Short Track~~~~~~~~~~~~~~~~~~~~~~~
27~Old Dominion 500~Martinsville Speedway~Short Track~~~~~~~~~~~~~~~~~~~~~~~
28~National 500~Charlotte Motor Speedway~Intermediate~~~~~~~~~~~~~~~~~~~~~~~
29~American 500~North Carolina Motor Speedway~Intermediate~~~~~~~~~~~~~~~~~~~~~~~
30~Atlanta Journal 500~Atlanta International Racewway~Intermediate~~~~~~~~~~~~~~~~~~~~~~~
31~Los Angeles Times 500~Ontario Motor Speedway~Flat~~~~~~~~~~~~~~~~~~~~~~~
New Races~~~~~~~~~~~~~~~~~~~~~~~~~~
Boris Said~15~67~59~69~69~70~82~0~0~0~0~0~0
Dan Pardus~15~49~41~46~45~47~50~0~0~0~0~0~0
Mike Garvey~15~48~40~51~49~48~51~0~0~0~0~0~0
Andy Hillenburg~14~37~29~39~37~39~36~0~0~0~0~0~0
Donnie Neuenberger~14~15~7~13~16~11~13~0~0~0~0~0~0
Shigeaki Hattori~14~8~0~12~12~9~6~0~0~0~0~0~0
Phil Bonifield~15~3~-5~3~6~5~4~0~0~0~0~0~0
Jay Sauter~15~61~67~63~63~62~50~0~0~0~0~0~0
Kevin Lepage~15~51~43~55~47~53~52~0~0~0~0~0~0
Frank Kimmel~15~60~52~62~60~64~59~0~0~0~0~0~0
Joe Bessey~16~47~39~48~48~45~43~0~0~0~0~0~0
Gary Bradberry~16~46~38~42~49~43~42~0~0~0~0~0~0
Jerry Robertson~16~40~32~40~41~36~42~0~0~0~0~0~0
Jim Inglebright~16~40~32~39~44~36~41~0~0~0~0~0~0
Jimmy Kitchens~16~40~32~42~42~38~38~0~0~0~0~0~0
Randy LaJoie~16~38~30~39~36~39~39~0~0~0~0~0~0
Jerry Hill~16~12~4~14~10~11~10~0~0~0~0~0~0
Tammy Jo Kirk~17~6~-2~5~6~7~9~0~0~0~0~0~0
Rich Bickle~17~64~56~60~64~65~66~0~0~0~0~0~0
Bill Lester~17~44~36~40~40~44~45~0~0~0~0~0~0
Bobby Dotter~17~20~12~16~16~22~20~0~0~0~0~0~0
Larry Gunselman~18~20~12~19~17~20~21~0~0~0~0~0~0
Ron Fellows~18~54~46~54~50~55~52~0~0~0~0~0~0
Brian Simo~16~49~41~49~47~49~47~0~0~0~0~0~0
Dennis Setzer~18~60~52~63~63~58~61~0~0~0~0~0~0
Rick Ware~19~25~17~23~25~22~28~0~0~0~0~0~0
David Green~19~60~52~61~62~62~61~0~0~0~0~0~0
Mark Green~19~52~44~51~49~51~50~0~0~0~0~0~0
Jeff Purvis~11~44~36~40~47~45~41~0~0~0~0~0~0
Buckshot Jones~19~65~57~65~63~65~63~0~0~0~0~0~0
Rick Crawford~19~35~27~38~34~32~34~0~0~0~0~0~0
Bobby Gerhart~20~12~4~13~8~11~10~0~0~0~0~0~0
Ron Hornaday, Jr.~20~65~57~67~62~63~62~0~0~0~0~0~0
Mike Harmon~20~40~32~36~38~38~38~0~0~0~0~0~0
Mike Stefanik~20~22~14~25~19~19~18~0~0~0~0~0~0
Dana White~19~4~-4~0~1~0~5~0~0~0~0~0~0
Mike McLaughlin~21~60~52~64~61~60~58~0~0~0~0~0~0
Andy Pilgrim~21~26~18~23~27~22~25~0~0~0~0~0~0
Roland Isaacs~21~8~0~6~8~6~5~0~0~0~0~0~0
Dick Trickle~21~-12~-20~-11~-13~-14~-8~0~0~0~0~0~0
Jeff Fuller~25~-15~-23~-19~-19~-15~-15~0~0~0~0~0~0
Dorsey Schroeder~25~48~40~52~49~44~44~0~0~0~0~0~0
Greg Sacks~26~48~40~49~51~44~51~0~0~0~0~0~0
Norm Benning~10~45~37~44~44~43~42~0~0~0~0~0~0
Jeff Green~20~67~52~56~60~56~58~0~0~0~0~0~0
Jimmy Hensley~33~12~4~8~13~16~15~0~0~0~0~0~0
Joe Ruttman~19~56~58~57~53~48~44~0~0~0~0~0~0
Year~#~Team~Manufacturer~Sponsor~Sponsor2~Engine~Chassis~Aero~Pit Crew~Schedule~Chance~~~~~~~~~~~~~~~~  
1985~33~Jackson Bros. Motorsports~Chevrolet~Skoal~random~95~85~85~85~Full Time~1000~
1985~5~Hendrick Motorsports~Chevrolet~random~random~95~85~85~85~Full Time~1000~
1988~25~Hendrick Motorsports~Chevrolet~random~random~82~73~85~74~Full Time~1000~
1988~6~Roush Racing~Ford~Valvoline~random~80~80~80~80~Full Time~1000~
1988~28~Robert Yates Racing~Ford~random~random~56~56~56~56~Full Time~1000~ 
1990~98~Cale Yarborough Motorsports~Ford~RCA~random~77~75~75~75~Full Time~1000~
1992~24~Hendrick Motorsports~Chevrolet~DuPont~DuPont~80~80~80~80~Full Time~1000~
1992~18~Joe Gibbs Racing~Pontiac~random~random~56~56~56~56~Full Time~1000~
1991~73~Daryman Bro's Racing~Dodge~random~random~100~100~100~100~Full Time~10~~~~~~~~~~~~~~~~
1992~16~Roush Racing~Ford~random~random~81~76~79~82~Full Time~1000~
1994~37~Kranefuss-Haas Racing~Ford~K-Mart~random~77~72~76~76~Full Time~1000~
1995~88~Robert Yates Racing~Ford~random~random~88~88~86~86~Full Time~1000~
1995~99~Roush Racing~Ford~random~random~77~76~76~76~Full Time~1000~
1995~22~Bill Davis Racing~Pontiac~random~74~74~74~74~Full Time~82~
1996~74~BACE Motorsports~Ford~ramdp,~random~77~72~76~76~Full Time~1000~
1997~50~AJ Foyt Enterprises~Pontiac~random~random~56~56~56~56~Part Time~50~
1997~36~MB2 Motorsports~Pontiac~random~random~56~56~56~56~Full Time~50~
1998~14~Dale Earnhardt Inc~Chevrolet~random~random~56~56~56~56~Part Time~34~
1998~1~Dale Earnhardt Inc~Chevrolet~Pennzoil~Pennzoil~72~76~71~80~Full Time~99~
1998~97~Roush Racing~Ford~John Deere~John Deere~83~83~83~83~Full Time~82~
1998~72~Marcis Racing~Chevrolet~random~random~65~65~65~65~Part Time~35~
1998~35~Team Tabasco~Pontiac~Tabasco Sauce~Tabasco Sauce~69~69~59~59~Full Time~69~
1988~44~Petty Enterprises~Pontiac~random~random~73~73~73~73~Full Time~64~
1999~20~Joe Gibbs Racing~Pontiac~The Home Depot~The Home Depot~87~87~80~82~Full Time~99~
1999~12~Penske Racing~Ford~Mobil 1~Mobil 1~80~78~80~78~Full Time~72~
1999~17~Roush Racing~Ford~DeWalt Tools~DeWalt Tools~83~83~83~83~Full Time~82~
1999~69~Team Tabasco~Pontiac~Tabasco Sauce~Tabasco Sauce~59~57~59~59~Part Time~5~
2000~8~Dale Earnhardt Inc~Chevrolet~Budweiser~Budweiser~80~80~80~80~Full Time~99~
2000~01~MB2 Motorsports~Pontiac~U.S. Army~random~74~74~74~74~Full Time~99~
2000~10~MB2 Motorsports~Pontiac~Valvoline~random~74~74~74~74~Full Time~50~
2000~15~Dale Earnhardt Inc~Chevrolet~NAPA~NAPA~80~72~72~72~Full Time~80~
2001~9~Evernham Motorsports~Dodge~Dodge Dealers~Dodge Dealers~88~88~88~88~Full Time~100~
2001~19~Evernham Motorsports~Dodge~Dodge Dealers~Mountian Dew~82~82~82~82~Full Time~100~
2001~12~Penske Racing~Dodge~Mobil 1~Mobil 1~82~82~82~82~Full Time~100~
2001~44~Petty Enterprises~Dodge~random~random~72~73~71~69~Full Time~100~
2001~45~Petty Enterprises~Dodge~Sprint~random~72~73~71~72~Full Time~100~
2001~74~BACE Motorsports~Chevrolet~random~random~80~72~72~72~Full Time~80~
2001~09~Phoenix Racing~Dodge~Miccouskee~Miccouskee~72~72~72~72~Part Time~100~
2001~23~Bill Davis Racing~Dodge~random~random~74~74~74~74~Full Time~82~
2001~98~Robert Yates Racing~Ford~M&M's~M&M's~72~72~72~72~Part Time~25~
2002~27~Brewco Motorsports~Ford~random~random~64~62~61~63~Part Time~63~
2002~60~Roush Racing~Ford~DeWalt Tools~DeWalt Tools~72~72~72~72~Part Time~39~
2002~30~Richard Childress Racing~Chevrolet~random~random~84~85~85~89~Full Time~60~
2002~38~Akins Motorsports~Dodge~Great Clips~Great Clips~78~78~78~78~Full Time~72~
2003~83~Akins Motorsports~Dodge~random~random~56~56~56~56~Part Time~15~
2003~98~Robert Yates Racing~Ford~M&M's~M&M's~78~78~78~78~Full Time~99~
2003~7~Evernham Motorsports~Dodge~random~random~56~56~56~56~Full Time~45~
2003~41~SABCO Racing~Dodge~Target~Target~56~56~56~56~Full Time~99~
2004~27~Brewco Motorsports~Chevrolet~random~random~64~62~61~63~Full Time~63~
2004~50~Arnold Motorsports~Dodge~random~random~53~51~54~53~Full Time~53~
2004~91~Evernham Motorsports~Dodge~random~random~77~76~77~83~Part Time~83~
2004~51~Competitive Edge Motorsports~Chevrolet~Marathon Oil~Marathon Oil~43~46~42~41~Part Time~41~
2004~80~Hover Motorsports~Ford~random~random~33~34~36~35~Part Time~35~
2004~84~Hendrick Motorsports~Chevrolet~random~random~79~72~76~80~Part Time~40~
2004~98~Mach 1 Motorsports~Dodge~random~random~63~64~62~61~Full Time~61~
2005~08~Braun Racing~Chevrolet~random~random~71~71~56~56~Part Time~40~
2005~11~Joe Gibbs Racing~Chevrolet~FedEx~FedEx~84~81~83~84~Full Time~84~
2005~14~ppc Racing~Ford~random~random~68~56~69~66~Part Time~66~
2005~37~R&J Racing~Dodge~random~random~59~61~65~62~Full Time~62~
2005~46~Morgan-Dollar Motorsports~Chevrolet~random~random~77~74~56~74~Full Time~64~
2005~66~Peak Fitness Racing~Ford~random~random~58~62~60~59~Part Time~59~
2005~92~Front Row Motorsports~Chevrolet~random~random~62~64~63~61~Full Time~61~
2005~07~Richard Childress Racing~Chevrolet~Jack Daniel's~Jack Daniel's~84~85~85~89~Full Time~89~
2006~7~Robby Gordon Motorsports~Chevrolet~Jim Beam~Jim Beam~68~68~69~64~Full Time~64~
2006~47~Morgan-Dollar Motorsports~Chevrolet~random~random~68~68~69~64~Full Time~64~
2006~10~Evernham Motorsports~Dodge~Valvoline~Valvoline~77~76~77~83~Full Time~83~
2006~14~Ginn Racing~Chevrolet~Waste Management~Waste Management~66~68~66~56~Full Time~56~
2006~34~Front Row Motorsports~Chevrolet~Taco Bell~Taco Bell~65~63~66~67~Full Time~67~
2006~78~Furniture Row Racing~Chevrolet~Furniture Row~Furniture Row~68~65~65~66~Full Time~66~
2006~96~Hall of Fame Racing~Chevrolet~DLP~DLP~65~64~65~62~Full Time~62~
2007~44~Michael Waltrip Racing~Toyota~UPS~UPS~74~71~56~72~Full Time~72~
2007~55~Michael Waltrip Racing~Toyota~NAPA~NAPA~72~72~76~72~Full Time~72~
2006~66~Haas CNC Racing~Chevrolet~Best Buy~Best Buy~66~65~63~66~Full Time~66~
2007~56~Haas CNC Racing~Chevrolet~Best Buy~Best Buy~61~65~63~66~Full Time~66~
2007~83~Red Bull Racing~Toyota~Red Bull~Red Bull~72~73~73~77~Full Time~77~
2007~84~Red Bull Racing~Toyota~Red Bull~Red Bull~73~72~73~77~Full Time~77~
2007~01~Dale Earnhardt Inc.~Chevrolet~Principal Financial Group~Principal Financial Group~81~81~82~86~Full Time~86~
2006~98~Evernham Motorsports~Dodge~Valvoline~Valvoline~77~76~77~83~Part Time~83~
2009~57~Norm Benning Racing~Chevrolet~random~random~50~48~51~52~Part Time~52~
2009~14~Haas CNC Racing~Chevrolet~random~random~85~86~83~87~Full Time~87~
2009~39~Haas CNC Racing~Chevrolet~random~random~84~82~83~81~Full Time~81~
2009~33~Richard Childress Racing~Chevrolet~Cheerios~Cheerios~86~82~88~89~Full Time~89~
2009~34~Front Row Motorsports~Ford~random~random~66~63~61~62~Full Time~61~
2009~36~Tommy Baldwin Racing~Toyota~random~random~63~66~63~64~Full Time~64~
2009~47~JTG Daugherty Racing~Toyota~Kingsford~Kingsford~74~71~73~74~Full Time~74~
2009~71~TRG Motorsports~Chevrolet~random~random~60~63~61~61~Full Time~61~
2009~82~Red Bull Racing~Toyota~Red Bull~Red Bull~73~71~72~77~Full Time~77~
2009~87~NEMCO Motorsports~Toyota~random~random~60~59~59~62~Full Time~62~
2009~98~Robert Yates Racing~Ford~Menards~Menards~72~78~73~81~Full Time~81~
2010~13~Germain Racing~Toyota~GEICO~GEICO~66~67~61~65~Full Time~65~
2010~32~Braun Racing~Toyota~Dollar General~Dollar General~72~72~72~72~Full Time~65~
2010~38~Braun Racing~Toyota~random~random~66~67~61~65~Part Time~20~
2010~22~Penske Racing~Dodge~Pennzoil~Pennzoil~82~85~83~84~Full Time~84~
2010~26~Latitude 43 Motorsports~Ford~Window World Care~Window World Care~61~60~63~58~Full Time~58~
2010~37~Front Row Motorsports~Ford~Extenze~Extenze~64~63~65~69~Full Time~69~
2010~38~Front Row Motorsports~Ford~Taco Bell~Taco Bell~67~63~66~69~Full Time~69~
2010~46~Whitney Motorsports~Dodge~random~random~58~57~60~59~Full Time~59~
2010~56~Michael Waltrip Racing~Toyota~NAPA~NAPA~80~79~81~82~Full Time~82~
2010~59~JTG Daugherty Racing~Toyota~Kingsford~Kingsford~64~61~63~74~Part Time~64~
2010~66~Prism Motorsports~Toyota~random~random~55~59~54~56~Full Time~56~
2011~27~Richard Childress Racing~Chevrolet~random~random~80~80~83~89~Full Time~89~
2011~37~Max Q Motorsports~Chevrolet~random~random~57~53~53~54~Full Time~54~
2011~92~K-Automotive Racing~Dodge~Discount Tire~Discount Tire~52~53~51~50~Part Time~50~
2011~51~Phoenix Racing~Chevrolet~random~random~66~63~66~63~Full Time~63~
2011~97~NEMCO Motorsports~Toyota~random~random~58~56~58~59~Part Time~59~
2011~30~Braun Racing~Toyota~Dollar General~Dollar General~72~72~72~72~Full Time~65~
2012~95~Leavine Family Racing~Ford~random~random~68~63~64~67~Full Time~67~
2012~15~Michael Waltrip Racing~Toyota~5-hour Energy~5-hour Energy~85~83~79~82~Full Time~82~
2012~98~Phil Parsons Racing~Ford~random~random~59~66~62~63~Full Time~63~
2012~32~FAS Lane Racing~Ford~random~random~64~65~60~63~Full Time~63~
2012~83~BK Racing~Toyota~Burger King~Burger King~61~63~62~62~Full Time~62~
2013~7~Tommy Baldwin Racing~Chevrolet~random~random~63~66~61~64~Full Time~64~
2013~30~Swan Racing~Toyota~random~random~65~62~63~64~Full Time~64~
2013~35~Front Row Motorsports~Ford~random~random~66~62~64~67~Full Time~67~
2013~72~BK Racing~Toyota~Burger King~Burger King~61~66~62~63~Full Time~63~
2014~23~BK Racing~Toyota~Dr. Pepper~Dr. Pepper~60~65~64~63~Full Time~63~
2014~26~Swan Racing~Toyota~Speed Stick~Speed Stick~64~67~61~64~Full Time~64~
2014~51~HScott Motorsports~Chevrolet~random~random~68~67~68~71~Full Time~71~
2014~52~HScott Motorsports~Chevrolet~random~random~63~62~63~64~Full Time~64~
2014~4~Haas CNC Racing~Chevrolet~random~random~86~85~87~87~Full Time~87~
2015~46~HScott Motorsports~Chevrolet~random~random~67~66~56~71~Full Time~71~
2016~66~Premium Motorsports~Toyota~random~random~58~57~55~56~Full Time~56~
2017~72~TriStar Motorsports~Chevrolet~random~random~63~61~61~62~Full Time~62~
2017~37~JTG Daugherty Racing~Chevrolet~Kroger~Kroger~72~73~72~71~Full Time~74~
2017~51~Rick Ware Racing~Chevrolet~Jacob Companies~Jacob Companies~46~49~47~48~Full Time~1000~
2017~77~Furniture Row Racing~Toyota~random~random~83~79~82~81~Full Time~81~
2017~96~Gaunt Brothers Racing~Toyota~random~random~63~63~64~61~Full Time~61~
2018~15~Premium Motorsports~Chevrolet~random~random~54~52~52~53~Full Time~53~
2018~52~Rick Ware Racing~Chevrolet~Jacob Companies~Jacob Companies~47~48~49~53~Full Time~1000~
2018~62~Beard Motorsports~Chevrolet~Beard Oil~Beard Oil~64~62~64~65~Part Time~65~
2018~97~Obaika Racing~Toyota~random~random~43~46~42~41~Full Time~41~
2018~00~StarCom Racing~Chevrolet~StarCom Fiber~StarCom Fiber~58~59~60~61~Full Time~61~
2018~66~MBM Motorsports~Toyota~random~random~54~51~52~51~Full Time~51~
2019~99~StarCom Racing~Chevrolet~StarCom Fiber~StarCom Fiber~52~51~56~55~Part Time~55~
2019~27~Premium Motorsports~Chevrolet~random~random~54~55~52~51~Full Time~51~
2019~53~Rick Ware Racing~Chevrolet~Jacob Companies~Jacob Companies~47~50~52~53~Full Time~1000~
2019~36~Front Row Motorsports~Ford~random~random~62~62~63~64~Part Time~64~
2019~77~Spire Motorsports~Chevrolet~random~random~58~55~56~54~Full Time~54~
2020~49~MBM Motorsports~Toyota~random~random~55~52~54~54~Part Time~54~
2020~78~B.J. McLeod Motorsports~Chevrolet~random~random~56~54~54~55~Full Time~55~
